,R22_S34,R35_S69,R34_S99,R26_S38,R31_S42,R28_S37,R27_S43,R24_S40,R21_S76,R40_S61,R36_S84,R38_S25,R33_S57,R37_S78,R29_S51,R25_S44,R32_S26,R30_S50,R23_S59,R39_S64
MEG_4281|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0
MEG_3436|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLR,4,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,2,0,0,0
MEG_3376|Drugs|betalactams|Class_B_betalactamases|IMP,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_5417|Metals|Copper_resistance|Copper_resistance_protein|PCOB,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0
MEG_1481|Drugs|betalactams|Class_C_betalactamases|BUT,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_1269|Drugs|betalactams|Class_B_betalactamases|BLAB,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7551|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_7040|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
MEG_1720|Drugs|betalactams|Class_A_betalactamases|CIA,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_3449|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|KEXD,0,0,6,0,0,0,2,0,4,0,2,2,0,4,0,0,6,0,0,2
MEG_7682|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,2,2,4,4,2,4,4,0,4,0,2,0,2,4,0,0,0,0,2,2
MEG_7634|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATI,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
MEG_7522|Drugs|Glycopeptides|VanO-type_regulator|VANSO,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_6172|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SDEA,0,4,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
MEG_1239|Drugs|betalactams|Class_A_betalactamases|BLAA,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
MEG_3932|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXT|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,5,6,31,0,0,4,117,2,9,93,4,10,85,150,0,49,48,0,2,11
MEG_6655|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHA,0,0,4,0,0,0,0,0,0,66,2,0,0,5,0,1,0,0,0,0
MEG_5383|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,1,0,0,0,0,0,2,2,0,1,1,5,0,0,0,0,0,0,0
MEG_793|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0
MEG_7053|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB46,8,0,4,0,0,0,0,2,0,0,2,0,2,2,0,0,0,0,0,0
MEG_4817|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
MEG_2056|Metals|Copper_resistance|Copper_resistance_protein|COPF,0,5,4,0,0,4,0,0,4,5,2,4,0,2,0,2,0,2,7,0
MEG_4237|Drugs|betalactams|Class_A_betalactamases|OKP,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3241|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,12,3,17,2,0,5,1,1,13,0,12,1,3,13,0,0,4,1,3,5
MEG_3649|Drugs|betalactams|Class_A_betalactamases|LUS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_4181|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMC,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_693|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,0,0,0,2,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0
MEG_201|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2090|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,0,0,2,0,0,0,0,0,3,17,0,0,2,0,0,0,0,0,2,0
MEG_2295|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_3174|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|GRM,0,0,4,2,0,0,4,0,4,4,10,2,0,16,0,0,10,4,0,0
MEG_4186|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMF,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_3822|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MEG_6968|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET31,2,0,1,0,0,0,16,0,78,0,17,0,9,9,0,0,8,0,19,0
MEG_2763|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,2,2,0,0,0,0,0,0,0,2,2,0,2,0,2,0,2,0,0
MEG_3597|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRD,2,4,8,0,0,6,0,0,4,2,4,2,2,4,0,0,0,0,0,6
MEG_3279|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|HSMR,0,0,0,0,0,2,0,2,2,0,0,2,4,0,0,0,0,0,0,0
MEG_3865|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
MEG_3175|Drugs|Lipopeptides|Daptomycin-resistant_mutant|GSHF|RequiresSNPConfirmation,0,2,6,0,0,2,0,2,0,0,0,4,2,6,0,0,2,2,0,0
MEG_1485|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADC,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0
MEG_4751|Drugs|betalactams|Class_D_betalactamases|OXA,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6523|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,0,2,6,0,0,2,8,1,26,4,9,0,0,14,0,2,8,0,16,2
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,0,0,4,0,0,2,2,0,2,29,0,0,0,2,0,0,0,0,0,0
MEG_7348|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,0,0,0,0,0,0,0,0,2,30,1,0,0,3,0,0,0,0,0,0
MEG_4797|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,6,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0
MEG_2932|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|FMRO,2,0,6,0,2,0,4,0,8,2,2,0,0,4,0,0,2,0,0,0
MEG_54|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,4,0,0,0,2,0,0,0,0,0,2,6,0,0,0,0,0,0
MEG_3823|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,3,2,0,4,0,0,7,1,1,0,0,2,4,11,0,0,14,0,0,0
MEG_7159|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0,2,3,2,0,0,5,2,9,8,2,0,16,44,0,0,6,0,3,2
MEG_1479|Drugs|betalactams|Class_D_betalactamases|BSU,4,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,2
MEG_4057|Drugs|Lipopeptides|Daptomycin-resistant_mutant|MPRFD|RequiresSNPConfirmation,2,0,2,0,0,2,0,0,10,0,4,0,6,2,0,4,0,0,4,0
MEG_4552|Drugs|betalactams|Class_D_betalactamases|OXA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4067|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRA,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0
MEG_1929|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_767|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MEG_804|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0
MEG_4366|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
MEG_121|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
MEG_1903|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|AMVA,2,0,4,2,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,2
MEG_924|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2104|Drugs|betalactams|Class_B_betalactamases|CPHA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_885|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MEG_1691|Drugs|betalactams|Class_A_betalactamases|CFX,5,7,15,5,2,0,3,0,10,4,0,3,0,4,0,0,6,0,0,6
MEG_5457|Drugs|betalactams|Class_C_betalactamases|PDC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2441|Metals|Copper_resistance|Copper_resistance_protein|CUEP,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_5551|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
MEG_5647|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6431|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7484|Drugs|Glycopeptides|VanN-type_regulator|VANRN,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
MEG_4290|Drugs|betalactams|Mutant_porin_proteins|OMPR,2,0,6,0,0,0,10,0,1,2,5,0,0,22,0,0,2,0,2,0
MEG_6035|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRVC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_1319|Drugs|betalactams|Class_A_betalactamases|BLASME,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1176|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6518|Drugs|betalactams|Class_B_betalactamases|SMB,0,2,4,0,0,2,2,2,0,0,2,0,0,2,0,0,0,0,0,0
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,4,2,25,0,10,0,15,0,0,0,2,0,16,0
MEG_3761|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,0,0,2,0,0,0,6,0,4,69,0,2,0,8,0,0,2,0,0,0
MEG_7231|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,6,1,9,4,1,3,35,1,5,4,17,4,35,96,0,2,37,0,0,11
MEG_1707|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_5795|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|PMRA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_6807|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MEG_2947|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
MEG_7845|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVA,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,2,0,0,2
MEG_132|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6148|Drugs|betalactams|Class_A_betalactamases|RSA,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MEG_566|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1124|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_7302|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,46,34,93,19,6,17,56,29,104,152,79,17,27,59,1,7,19,7,24,31
MEG_7287|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|TTGA,0,0,2,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,1,0
MEG_6116|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,14,8,25,4,0,6,8,3,21,0,14,2,7,23,0,2,6,0,13,1
MEG_3283|Metals|Nickel_resistance|Nickel_resistance_protein|HUPE,2,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0
MEG_3664|Drugs|betalactams|Class_C_betalactamases|MCA,0,0,6,0,0,0,4,0,10,0,0,2,0,0,0,0,0,0,0,0
MEG_1251|Drugs|betalactams|Class_B_betalactamases|BLAB,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_852|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_716|Metals|Arsenic_resistance|Arsenite_oxidase_regulator|AIOS,2,0,2,0,2,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0
MEG_5855|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACPB,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,1,25,0,0,0,2,0,0,0,0,0,0
MEG_5121|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0
MEG_3406|Drugs|betalactams|Class_B_betalactamases|IND,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,2,0,0,0,0,0,0,0,4,0,2,0,0,8,0,0,0,2,0,0
MEG_3160|Drugs|betalactams|Class_B_betalactamases|GOB,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
MEG_1117|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
MEG_5044|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_6589|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_257|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_123|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MEG_995|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,2,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,2,2
MEG_6128|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,8,4,13,0,5,4,0,1,8,0,10,0,0,6,0,0,2,2,5,2
MEG_74|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
MEG_7426|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_3195|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2,4,10,0,0,0,0,0,2,0,2,0,0,2,0,0,1,0,7,2
MEG_7432|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,297,268,794,137,87,235,399,275,868,141,768,196,632,1003,17,81,252,41,86,306
MEG_2752|Drugs|MLS|Macrolide_esterases|EREB,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MEG_6154|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RUVBM,0,0,4,0,2,0,2,0,19,1,2,1,0,4,0,0,3,0,11,0
MEG_5330|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,8,2,20,0,4,8,2,2,14,0,10,8,8,4,0,0,0,0,4,0
MEG_7864|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|ZRAS,0,0,0,0,0,0,0,0,4,103,0,0,0,7,2,0,0,0,0,0
MEG_4024|Drugs|betalactams|Class_C_betalactamases|MOX,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2
MEG_196|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_7284|Drugs|betalactams|Class_C_betalactamases|TRU,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,2,0,0,2,0
MEG_318|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
MEG_7138|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MEG_6085|Drugs|Rifampin|Monooxygenase|ROX,2,0,4,2,0,0,0,2,6,2,2,0,4,2,0,2,0,0,2,2
MEG_3789|Drugs|betalactams|Penicillin_binding_protein|MECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_3688|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2272|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_6045|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2
MEG_4340|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0
MEG_7546|Drugs|Glycopeptides|VanI-type_accessory_protein|VANWI,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5180|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_4154|Drugs|betalactams|Class_B_betalactamases|NDM,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7646|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2919|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,1,0,0,2,1,0,13,0,1,0,0,0,0,0,0,0,0,0
MEG_713|Metals|Arsenic_resistance|Arsenite_oxidase|AIOB,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0
MEG_7291|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|TTGC,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,2,0,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
MEG_6582|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,15,1,2,0,5,0,0,0,0,0,0,0
MEG_2440|Metals|Copper_resistance|Copper_resistance_protein|CUEO,0,0,2,0,0,2,0,4,6,147,4,0,0,2,0,0,2,0,2,0
MEG_1037|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
MEG_2248|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_7160|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,2,0,0,0,0,0,8,0,0,0,2,0,13,24,0,0,2,0,4,5
MEG_4867|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
MEG_2354|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_2708|Drugs|betalactams|Class_B_betalactamases|ELM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
MEG_1628|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0
MEG_3412|Drugs|betalactams|Class_B_betalactamases|IND,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0
MEG_3051|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FPVA,0,0,8,0,0,2,2,4,4,0,2,2,0,2,0,0,0,0,0,0
MEG_1580|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0
MEG_643|Drugs|betalactams|Class_C_betalactamases|ADC,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
MEG_3280|Drugs|betalactams|Class_A_betalactamases|HUGA,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
MEG_268|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_3625|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|LPEB,2,0,2,2,0,2,0,0,12,0,4,2,2,4,0,0,0,0,0,0
MEG_401|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,4,3,6,0,1,2,11,3,61,307,15,0,5,16,0,0,4,0,1,2
MEG_5357|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,2,0,19,0,2,0,5,2,47,4,4,4,4,11,0,0,0,0,15,8
MEG_3730|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_6583|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0
MEG_5430|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_940|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0
MEG_7830|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,0,2,2,0,0,0,0,0,0,0,2,0,0,8,0,0,2,0,0,0
MEG_326|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_3372|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_2122|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,0,0,2,2,0,0,1,0,0,53,0,0,0,1,0,0,0,0,0,0
MEG_1475|Drugs|betalactams|Class_A_betalactamases|BRO,0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0,0,2,0,0
MEG_7784|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEB,0,0,2,0,0,0,0,0,17,0,4,2,7,0,0,0,0,0,0,0
