,R53_S91,R46_S46,R47_S39,R56_S63,R59_S97,R48_S89,R50_S48,R43_S31,R49_S55,R58_S56,R42_S101,R52_S52,R44_S47,R41_S87,R57_S80,R45_S62,R51_S35,R60_S73,R55_S33,R54_S88
MEG_3912|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXF,2,2,8,2,17,0,0,7,1,4,43,6,35,18,15,4,2,10,10,15
MEG_4030|Drugs|MLS|Macrolide_phosphotransferases|MPHA,0,0,0,0,2,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0
MEG_5007|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,4,0,0,0,0,2,0,0,4,0,0,0,0,0,0,2
MEG_3217|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2,0,0,0,18,2,0,0,0,0,9,2,9,4,10,0,2,2,0,12
MEG_2101|Drugs|betalactams|Class_B_betalactamases|CPHA,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,6
MEG_2916|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,4,0,0,2,0
MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,0,0
MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,18,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MEG_1718|Drugs|betalactams|Class_A_betalactamases|CIA,0,0,0,0,4,0,0,0,2,0,0,0,0,2,2,0,0,0,0,2
MEG_1675|Drugs|betalactams|Class_B_betalactamases|CFIA,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
MEG_7133|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,0
MEG_2542|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,3,0,4,0,2,2,4,0,2,0,0,5
MEG_6524|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,8,2,0,1,21,0,0,0,0,0,9,2,4,12,2,0,2,0,4,16
MEG_5251|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_446|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
MEG_7100|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,2,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2
MEG_2577|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_6984|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,0,0
MEG_2769|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2
MEG_2287|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_1644|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|CEOB,0,0,4,0,2,2,0,8,7,0,34,2,17,7,6,2,0,8,2,14
MEG_3165|Drugs|betalactams|Class_B_betalactamases|GOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_5861|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,0,0,0,2,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0
MEG_7667|Drugs|betalactams|Class_A_betalactamases|VEB,3,0,0,0,5,0,0,6,3,0,9,2,5,3,1,0,1,0,3,3
MEG_3175|Drugs|Lipopeptides|Daptomycin-resistant_mutant|GSHF|RequiresSNPConfirmation,0,0,0,2,4,0,0,4,0,4,8,4,0,0,6,0,0,0,0,4
MEG_6573|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SSME,0,0,0,0,2,2,0,4,0,0,2,0,0,0,0,0,0,0,0,2
MEG_7805|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VPOC,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4369|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_5380|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,2,2,2,4,2,8,0,2,6,0,16,8,2,20,10,2,0,2,0,12
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,10,0,0,0,2,5,0,0,0,9,0,0,2,0,2,0,0,0,0,2
MEG_2767|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,0,0,8,0,0,0,0,0,4,2,0,0,4,2,0,0,0,0
MEG_6996|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET43,0,4,0,0,4,4,0,4,0,0,6,2,0,4,4,0,0,0,0,2
MEG_1750|Drugs|betalactams|Class_C_betalactamases|CMH,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_6516|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITD,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
MEG_2988|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_301|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MEG_7258|Drugs|Aminoglycosides|Aminoglycoside-resistant_arabinosyltransferase|TLYA|RequiresSNPConfirmation,0,0,0,0,8,2,0,0,0,0,11,0,2,4,2,0,0,0,0,0
MEG_914|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2060|Metals|Copper_resistance|Copper_resistance_protein|COPJ,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_1217|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
MEG_7685|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,0,2,0,0,2,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0
MEG_3623|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,59,0,2,0,8,12,0,0,0,52,1,0,0,4,5,6,2,2,0,0
MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,2,1,2,4,403,4,0,6,4,20,27,45,0,0,20,10,1,5,0,36
MEG_6142|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|RPSA|RequiresSNPConfirmation,14,2,2,0,21,2,1,54,25,2,271,5,154,85,46,14,11,11,51,54
MEG_931|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_5243|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_3230|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2,0,0,0,0,0,0,1,0,1,7,0,0,2,4,0,0,1,0,4
MEG_7405|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
MEG_2808|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MEG_2130|Drugs|betalactams|Class_A_betalactamases|CRH,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0
MEG_696|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,0,0,0,0,3,0,0,0,0,0,0,0,0,5,2,0,0,0,2,0
MEG_5785|Drugs|Lipopeptides|Colistin-resistant_mutant|PHOQ|RequiresSNPConfirmation,0,0,2,0,18,8,2,9,5,0,9,2,10,17,8,4,2,4,1,14
MEG_7188|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,4,0,4,0,0,0,2,0,0,0,2,0
MEG_4299|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRM,0,0,0,2,6,0,0,0,0,0,2,0,4,0,2,0,0,0,0,4
MEG_7281|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|TROD,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0
MEG_448|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16
MEG_3660|Drugs|betalactams|Class_A_betalactamases|MAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_3273|Drugs|Multi-drug_resistance|Multi-drug_MFS_efflux_pumps|HP,0,2,0,0,4,0,0,4,0,0,6,0,2,2,2,0,2,4,2,4
MEG_265|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2
MEG_2527|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
MEG_7396|Drugs|Glycopeptides|VanG-type_resistance_protein|VANG,0,0,0,0,4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2
MEG_802|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
MEG_3720|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_6154|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RUVBM,0,0,2,0,2,0,0,5,6,0,16,1,15,10,0,0,1,6,3,3
MEG_7654|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_61|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_7407|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_2804|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_7419|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0
MEG_2966|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2
MEG_2920|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,0,0,0,0,0,1,4,0,0,2,0,2,0,0,0,0,3,0
MEG_1200|Drugs|betalactams|Class_A_betalactamases|BBI,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
MEG_5413|Metals|Lead_resistance|Lead_P-type_ATPase_regulator|PBRR,0,0,0,0,8,2,0,2,0,0,2,0,0,6,2,0,0,2,6,0
MEG_1585|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,2,0,2,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2
MEG_3413|Drugs|betalactams|Class_B_betalactamases|IND,0,0,0,0,2,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0
MEG_2705|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EFPA,0,2,0,2,2,0,0,0,2,0,13,2,2,2,0,0,0,0,4,0
MEG_7459|Drugs|Glycopeptides|VanA-type_regulator|VANRA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
MEG_111|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7771|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_5317|Drugs|betalactams|Class_A_betalactamases|OXY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_3257|Biocides|Acid_resistance|Acid_resistance_protein|HEFC,0,4,0,2,2,0,0,0,0,0,4,2,2,8,2,2,0,2,8,8
MEG_7073|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_7311|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,2,0,4,0,22,2,0,11,3,5,23,0,5,8,8,4,0,1,3,8
MEG_2772|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,0,0,4,2,0,0,0,0,2,0,2,2,8,0,0,6,0,2
MEG_4734|Drugs|betalactams|Class_D_betalactamases|OXA,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2
MEG_4234|Drugs|betalactams|Class_A_betalactamases|OKP,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_7811|Metals|Iron_resistance|Iron_resistance_protein|YBTP,10,0,0,0,15,16,0,0,2,0,14,4,4,4,4,2,0,2,0,10
MEG_3981|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,109,12,10,14,218,33,8,6,16,36,93,25,21,76,126,12,7,37,25,99
MEG_1481|Drugs|betalactams|Class_C_betalactamases|BUT,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2
MEG_430|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_4205|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|NMTR,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
MEG_2653|Metals|Copper_resistance|Copper_resistance_protein|DNAK,16,7,5,2,52,13,4,23,20,11,175,16,75,64,50,5,5,20,36,65
MEG_3411|Drugs|betalactams|Class_B_betalactamases|IND,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,2,0,4
MEG_1363|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_2965|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2,0,0,0,0,2,0,2,0,0,6,1,6,2,8,0,0,4,3,10
MEG_1154|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
MEG_6909|Drugs|betalactams|Class_A_betalactamases|TEM,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_13|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,0,0,0,0,0,0,0,0,2,0,4,0,0,2,2,0,0,2,0,0
MEG_7018|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2587|Drugs|betalactams|Class_C_betalactamases|DHA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3980|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,314,33,36,31,464,38,21,255,142,157,875,95,312,427,493,55,43,129,216,424
MEG_2987|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1602|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_5190|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
MEG_4339|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
MEG_2041|Metals|Copper_resistance|Copper_resistance_protein|COPB,0,0,0,0,2,0,0,0,0,0,6,0,6,4,6,0,0,0,0,2
MEG_2971|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,6
MEG_6101|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,3,2,13,4,2,18,2,4,20,1,12,18,15,0,4,10,16,17
MEG_7458|Drugs|Glycopeptides|VanA-type_regulator|VANRA,0,0,0,0,6,0,0,0,0,0,4,0,0,0,8,0,0,2,0,6
MEG_3487|Drugs|betalactams|Class_A_betalactamases|KPC,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5111|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
MEG_6962|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,8,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0
MEG_7665|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_1475|Drugs|betalactams|Class_A_betalactamases|BRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
MEG_33|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,4
MEG_7267|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,17,0,2,0,1,10,0,0,0,9,0,0,0,2,2,0,2,0,0,2
MEG_259|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_1763|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,2,0,0,0,4,0,0,2,2,0,11,2,4,2,7,1,2,2,3,7
MEG_3747|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB,88,2,3,2,40,33,0,14,15,65,44,5,2,9,8,3,0,7,14,8
MEG_4371|Drugs|betalactams|Class_A_betalactamases|ORN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_720|Drugs|betalactams|Class_B_betalactamases|ALI,0,0,0,0,0,0,0,0,0,0,2,0,2,2,4,2,0,0,4,0
MEG_7604|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
MEG_195|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
MEG_2459|Metals|Copper_resistance|Copper_resistance_protein|CUTO,0,2,2,0,24,0,0,0,4,5,30,0,10,0,2,0,0,4,15,7
MEG_898|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
MEG_385|Drugs|betalactams|Class_C_betalactamases|ACC,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
MEG_3626|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXA|RequiresSNPConfirmation,0,0,0,0,3,0,0,2,0,0,0,0,0,7,4,0,0,4,0,0
MEG_6064|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|RMTB,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_2064|Metals|Copper_resistance|Copper_resistance_protein|COPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_6180|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SEPA,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,2,0
MEG_2816|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_6528|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,0,0,8,0,14,4,0,2,2,0,10,0,2,2,2,2,1,4,2,4
MEG_2550|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_4132|Drugs|Mycobacterium_tuberculosis-specific_Drug|Isoniazid-resistant_mutant|NDH|RequiresSNPConfirmation,0,2,2,2,2,4,1,5,3,2,56,3,26,15,10,0,0,3,7,11
MEG_3658|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MACB,49,1,2,0,23,8,2,2,1,2,17,8,11,22,18,7,0,2,2,22
MEG_17|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,0,0,0,0,0,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0
MEG_4059|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MREA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6129|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,38,23,24,16,143,51,8,60,91,26,223,46,115,151,201,26,13,43,63,205
MEG_7164|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,58,0,0,0,28,10,0,0,0,9,4,10,2,4,2,3,3,2,0,0
MEG_1116|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
MEG_1627|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2
MEG_7249|Drugs|betalactams|Class_B_betalactamases|THINB,0,0,0,0,2,0,2,4,0,0,4,2,0,2,2,0,0,4,2,4
MEG_1208|Drugs|betalactams|Class_A_betalactamases|BCL,0,0,0,0,0,0,0,0,0,0,4,2,0,4,2,0,0,2,0,0
MEG_6088|Drugs|Rifampin|Rifampin_phosphotransferase|RPH,0,2,0,0,8,6,0,2,4,0,18,0,12,6,2,0,0,4,2,2
MEG_2835|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,0,0,0,0,24,0,0,0,0,1,12,0,0,2,5,2,0,0,2,0
MEG_7306|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,80,13,17,7,77,18,2,33,27,5,235,18,144,110,87,25,12,25,52,114
MEG_337|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
MEG_2473|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCR,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,18,0,0,0,4,6,2,4,0,16,8,0,0,0,2,0,0,0,2,2
MEG_901|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0
MEG_4196|Metals|Nickel_resistance|Nickel_resistance_protein|NIRB,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_7627|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_2439|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CUEA,0,0,2,5,17,0,2,6,8,6,60,6,29,19,9,2,1,12,13,36
MEG_7796|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEQ,2,6,0,0,2,0,4,4,2,0,14,2,0,4,4,0,0,0,2,8
MEG_4364|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MEG_3729|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MEG_7406|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,0,0,2,0,2,0,0,0,2,0,4,0,0,4,0,0,0,2,0,2
MEG_1736|Drugs|betalactams|Class_A_betalactamases|CME,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,2,0,2
MEG_5068|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_3009|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
MEG_1281|Drugs|betalactams|Class_C_betalactamases|BLAEC,1,0,0,0,1,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0
MEG_5778|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PGPA,0,0,0,0,4,2,0,0,0,0,10,0,2,4,0,0,6,4,0,10
MEG_90|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6655|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHA,31,0,0,0,5,9,0,1,2,30,0,2,0,4,6,2,0,2,0,0
