"","R73_S90","R79_S103","R80_S104","R64_S36","R78_S102","R77_S58","R68_S45","R67_S28","R65_S60","R66_S85","R62_S66","R74_S86","R61_S96","R72_S74","R75_S32","R69_S83","R63_S54","R70_S29","R71_S67","R76_S79"
"MEG_5038|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB",1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"MEG_5118|Drugs|betalactams|Class_D_betalactamases|OXA",4,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,2,0,4
"MEG_1271|Drugs|betalactams|Class_C_betalactamases|BLAC",0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2
"MEG_4555|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"MEG_3322|Drugs|betalactams|Class_B_betalactamases|IMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_2920|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR",0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,13
"MEG_7501|Drugs|Glycopeptides|VanC-type_regulator|VANSC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_5519|Drugs|betalactams|Class_C_betalactamases|PDC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_4160|Metals|Chromium_resistance|Chromium_resistance_protein|NFSA",11,0,0,0,84,0,2,0,4,0,0,2,0,3,0,0,0,1,0,2
"MEG_1100|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH9",0,0,0,2,2,2,0,0,0,6,0,0,2,0,0,6,2,0,0,8
"MEG_5712|Drugs|betalactams|Class_C_betalactamases|PDC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_987|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6",97,0,0,0,0,3,1,4,2,1,0,2,4,0,3,0,4,2,0,7
"MEG_247|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_7647|Drugs|betalactams|Class_A_betalactamases|VEB",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0
"MEG_996|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6",151,0,0,2,0,4,0,2,1,1,0,3,2,0,2,0,0,2,0,13
"MEG_5339|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation",14,0,0,2,2,18,3,8,10,11,10,4,23,16,1,22,10,5,10,39
"MEG_1185|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|AXY",18,0,0,0,5,8,4,4,2,8,0,12,15,20,6,18,2,1,2,45
"MEG_7478|Drugs|Glycopeptides|VanD-type_regulator|VANRD",1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0
"MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES",9,0,0,0,62,0,0,4,2,0,2,2,0,0,0,2,0,3,0,2
"MEG_1297|Drugs|betalactams|Class_B_betalactamases|BLAPLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
"MEG_2675|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA",2,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"MEG_1103|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|APMA",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2
"MEG_412|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation",0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,6
"MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,14
"MEG_1107|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|ARIR",1,0,0,0,19,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"MEG_4989|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
"MEG_3312|Drugs|betalactams|Class_A_betalactamases|IMI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_1590|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH",13,0,0,0,127,0,0,3,4,2,0,0,0,4,0,2,0,0,0,2
"MEG_113|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
"MEG_4742|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,2,2
"MEG_4194|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMJ",4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_3280|Drugs|betalactams|Class_A_betalactamases|HUGA",0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
"MEG_6915|Drugs|betalactams|Class_A_betalactamases|TEM",0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0
"MEG_7624|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATD",0,0,0,2,0,0,0,2,0,2,0,0,2,0,0,2,2,0,0,6
"MEG_1247|Drugs|betalactams|Class_A_betalactamases|BLAA",0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0
"MEG_7224|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW",26,0,0,0,0,1,0,15,0,3,0,50,0,0,2,9,0,1,6,30
"MEG_152|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,2,2,0,0,2,0,4,2,0,4,0,0,0,0
"MEG_7720|Drugs|betalactams|Class_B_betalactamases|VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
"MEG_3182|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation",37,0,0,0,2,15,1,6,4,19,2,7,10,14,8,22,3,4,1,53
"MEG_6965|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET30",6,0,0,0,0,0,0,4,2,2,0,4,0,2,0,2,0,0,0,2
"MEG_978|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME",4,0,0,3,1198,0,0,0,0,1,0,0,0,0,0,3,0,1,0,9
"MEG_1587|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_3521|Drugs|betalactams|Class_B_betalactamases|L1",0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0
"MEG_4312|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"MEG_1735|Drugs|betalactams|Class_A_betalactamases|CME",6,0,0,2,0,0,0,0,0,0,0,4,0,4,0,2,0,0,2,6
"MEG_2045|Metals|Copper_resistance|Copper_resistance_protein|COPC",12,0,0,0,0,0,0,0,0,2,0,2,0,0,0,10,0,0,2,4
"MEG_1101|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH9",2,0,0,0,0,4,0,0,2,2,4,0,0,4,0,2,0,0,0,2
"MEG_7133|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM",0,0,0,0,0,6,1,0,0,2,0,2,4,0,0,0,0,0,1,10
"MEG_3767|Drugs|betalactams|Penicillin_binding_protein|MECA",0,0,0,0,0,2,2,4,0,0,0,0,6,4,2,8,0,0,0,8
"MEG_1096|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6",0,0,0,4,0,16,0,0,0,1,0,15,15,0,4,0,0,7,0,113
"MEG_3915|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXI",52,0,0,2,191,4,5,16,0,18,0,23,10,25,0,33,8,3,5,29
"MEG_2138|Drugs|betalactams|Class_A_betalactamases|CSP",0,0,0,0,0,2,0,0,0,2,0,4,4,0,0,8,2,0,0,2
"MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,9
"MEG_7373|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC",0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0
"MEG_1220|Drugs|betalactams|Class_A_betalactamases|BEL",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_1309|Drugs|betalactams|Class_A_betalactamases|BLASGM",4,0,0,0,0,2,2,0,0,6,2,4,2,6,2,2,4,0,0,6
"MEG_4326|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"MEG_2700|Drugs|Cationic_antimicrobial_peptides|Edeine_acetyltransferase|EDEQ",0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
"MEG_2916|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3
"MEG_4190|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"MEG_6117|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation",8,0,0,2,11,10,1,4,1,15,1,7,7,10,2,7,0,1,7,52
"MEG_6037|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRVC",0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4
"MEG_7690|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGAE",2,0,0,2,2,0,0,4,2,4,0,2,10,2,2,6,2,0,2,13
"MEG_466|Drugs|betalactams|Class_C_betalactamases|ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_7641|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|VCMA",2,0,0,0,0,2,0,0,0,2,0,0,0,6,0,0,4,0,0,2
"MEG_3998|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTH",8,0,0,0,108,0,2,2,6,4,4,0,0,10,0,3,0,0,0,0
"MEG_55|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3",2,0,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,0,0,6
"MEG_747|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_5059|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,2,2
"MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT",277,0,0,0,2,1,0,9,3,2,0,3,0,0,0,0,0,2,0,2
"MEG_1854|Drugs|betalactams|Class_C_betalactamases|CMY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"MEG_7177|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO",13,0,0,0,0,1,0,10,0,0,0,13,0,0,0,0,1,0,3,1
"MEG_5150|Drugs|betalactams|Class_D_betalactamases|OXA",2,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_3084|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC-resistant_protein_UDP_glucose_4_epimerase|GALE",0,0,0,2,0,1,2,2,0,2,0,0,4,2,0,0,0,0,0,28
"MEG_213|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6994|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40",271,0,0,0,2,5,1,55,6,2,2,181,0,12,0,10,10,0,28,33
"MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7398|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA",6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"MEG_2948|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation",0,0,0,0,52,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_735|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX",80,0,0,0,0,0,3,7,0,6,4,6,0,25,3,8,5,0,1,19
"MEG_1654|Drugs|betalactams|Class_C_betalactamases|CEPS",2,0,0,0,2,0,0,4,0,2,0,4,4,2,0,2,0,0,0,0
"MEG_1172|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4886|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_3583|Drugs|betalactams|Class_A_betalactamases|LHK",2,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0
"MEG_4525|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
"MEG_4619|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_2160|Drugs|betalactams|Class_A_betalactamases|CTX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_3748|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB",16,0,0,5,255,8,0,0,0,14,2,10,7,11,3,18,0,3,2,87
"MEG_4660|Drugs|betalactams|Class_D_betalactamases|OXA",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation",256,0,0,50,2,137,40,56,44,159,21,222,211,257,48,227,84,63,76,782
"MEG_5291|Drugs|betalactams|Class_A_betalactamases|OXY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_1105|Drugs|betalactams|Class_C_betalactamases|AQU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
"MEG_538|Drugs|betalactams|Class_C_betalactamases|ADC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_3204|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation",14,0,0,0,0,3,0,0,0,0,2,2,4,8,4,0,2,2,4,8
"MEG_319|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"MEG_3218|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation",17,0,0,0,0,15,0,14,2,10,2,4,29,21,0,9,2,0,2,23
"MEG_7470|Drugs|Glycopeptides|VanC-type_regulator|VANRC",0,0,0,0,0,4,2,0,0,0,0,0,4,8,0,6,0,5,2,6
"MEG_2641|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation",2,0,0,0,0,9,0,0,2,0,0,4,0,4,0,0,0,0,4,19
"MEG_7469|Drugs|Glycopeptides|VanB-type_regulator|VANRB",0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,0,0,0
"MEG_7404|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA",0,0,0,0,2,0,0,2,0,0,0,2,2,2,0,4,2,2,0,6
"MEG_4301|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OPRN",4,0,0,2,20,0,0,2,0,6,0,2,4,4,2,2,0,2,4,8
"MEG_2073|Metals|Copper_resistance|Copper_resistance_regulator|COPR",2,0,0,0,0,2,0,0,0,1,0,7,2,3,0,2,0,0,0,9
"MEG_2266|Drugs|betalactams|Class_A_betalactamases|CTX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_6376|Drugs|betalactams|Class_A_betalactamases|SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_7829|Metals|Copper_resistance|Copper_resistance_regulator|YFMP",0,0,0,0,17,0,0,0,0,6,0,2,0,2,2,2,0,0,0,2
"MEG_3024|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
"MEG_1106|Drugs|betalactams|Class_C_betalactamases|AQU",0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_65|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_2614|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|DHAP",0,0,0,0,26,0,2,2,0,0,0,0,0,2,0,4,0,0,0,4
"MEG_5173|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2
"MEG_5772|Biocides|Peroxide_resistance|peroxide_resistance_regulator|PERR",0,0,0,0,17,0,0,0,0,0,4,2,0,2,0,2,0,0,2,2
"MEG_7007|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET54",0,0,0,0,0,0,0,0,0,2,0,2,6,2,0,0,0,0,0,2
"MEG_5997|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
"MEG_3009|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB",4,0,0,0,10,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0
"MEG_5344|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation",4,0,0,0,3,1,0,0,0,0,0,1,2,1,0,1,0,0,2,4
"MEG_919|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,4,0,29,0,0,0,0,2,29,12,1,13,0,0,10,0,251
"MEG_4150|Drugs|betalactams|Class_B_betalactamases|NDM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"MEG_4353|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_3008|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB",4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0
"MEG_2984|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA",0,0,0,0,16,0,0,0,0,2,0,0,2,4,0,0,0,2,0,0
"MEG_4850|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_6920|Drugs|betalactams|Class_A_betalactamases|TEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_2681|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA",2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_1263|Drugs|betalactams|Class_B_betalactamases|BLAB",2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,4
"MEG_2655|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_2503|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"MEG_7439|Drugs|Glycopeptides|VanI-type_resistance_protein|VANI",12,0,0,0,0,0,0,4,0,2,0,0,0,0,0,6,0,0,0,4
"MEG_2994|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation",1399,0,1,54,155,241,106,320,97,371,86,403,187,576,110,706,209,124,146,1369
"MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP",2,0,0,0,0,2,0,2,2,0,0,5,0,2,0,9,0,0,0,0
"MEG_5556|Drugs|betalactams|Class_C_betalactamases|PDC",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_7362|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_5595|Drugs|betalactams|Class_C_betalactamases|PDC",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_2737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY",1,0,0,0,40,0,0,2,0,2,0,2,0,0,0,0,0,2,0,12
"MEG_5858|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA",2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,6,0,0,2,6
"MEG_421|Drugs|betalactams|Class_C_betalactamases|ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
"MEG_3888|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_2685|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7239|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX",2,0,0,0,0,1,0,0,0,0,0,2,15,2,0,4,0,1,1,17
"MEG_1265|Drugs|betalactams|Class_B_betalactamases|BLAB",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7442|Drugs|Glycopeptides|VanI-type_resistance_protein|VANI",4,0,0,0,0,0,2,0,0,2,0,2,4,0,0,0,0,0,0,0
"MEG_6047|Drugs|Rifampin|RNA-polymerase_binding_protein|RBPA",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0
"MEG_2141|Metals|Copper_resistance|Copper_resistance_protein|CTPG",6,0,0,0,4,2,0,2,4,0,2,2,8,8,2,10,12,6,0,13
"MEG_6979|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET36",10,0,0,33,0,173,10,2,0,14,0,91,60,6,2,0,4,0,0,252
"MEG_4290|Drugs|betalactams|Mutant_porin_proteins|OMPR",6,0,0,0,9,0,4,0,0,0,2,2,6,13,0,6,0,0,0,15
"MEG_6095|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation",52,0,0,1,0,9,19,39,7,22,5,29,15,53,2,42,13,6,3,77
"MEG_4401|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_7476|Drugs|Glycopeptides|VanD-type_regulator|VANRD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"MEG_6185|Drugs|betalactams|Class_A_betalactamases|SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"MEG_6525|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME",28,0,0,0,2,4,0,0,0,8,2,6,4,8,0,6,2,0,0,6
"MEG_1757|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
"MEG_4359|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB",2,0,0,0,0,1,2,0,0,2,0,0,5,0,0,2,0,0,0,0
"MEG_6625|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII",0,0,0,2,0,3,0,0,0,1,0,9,6,0,0,0,0,5,5,30
"MEG_7461|Drugs|Glycopeptides|VanB-type_regulator|VANRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"MEG_6956|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
"MEG_394|Drugs|betalactams|Class_C_betalactamases|ACC",2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_5863|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,2,0,0,4
"MEG_2027|Metals|Copper_resistance|Copper_resistance_protein|COPA",6,0,0,0,52,1,2,0,2,4,0,7,5,7,0,2,2,1,0,17
"MEG_3842|Metals|Mercury_resistance|Mercury_resistance_protein|MERA",4,0,0,3,52,3,0,4,2,8,0,1,9,9,4,10,2,0,3,33
"MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA",248,0,0,3,2,0,1,65,0,10,2,11,1,20,2,21,3,1,2,15
"MEG_1470|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|BMR",0,0,0,0,37,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0
"MEG_2089|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC",5,0,0,0,22,0,0,0,0,0,0,0,0,2,2,2,0,0,0,8
"MEG_3220|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation",18,0,0,2,98,4,2,2,2,10,0,6,7,7,4,15,2,0,3,27
"MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB",0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
