,R17_S93,R8_S68,R2_S27,R6_S77,R3_S71,R12_S41,R15_S82,R4_S49,R13_S100,R20_S81,R1_S70,R14_S75,R19_S30,R11_S98,R5_S95,R10_S65,R18_S94,R16_S92,R9_S53,R7_S72
MEG_3006|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0,0,0,0,0,0,6,0,0,4,0,0,0,4,0,0,0,0,0,0
MEG_4087|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|MTRR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
MEG_5825|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,0,0,2,0,0,0,6,2,2,0,0,0,0,0,2,1,0,2,0,0
MEG_7689|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGAD,4,0,0,4,2,0,0,0,2,4,0,0,0,2,0,0,0,2,0,0
MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,99,0,58,2,0,0,18,0,7,47,2,2,0,2,244,107,0,2,0,0
MEG_6644|Drugs|Multi-drug_resistance|Multi-drug_MFS_efflux_pumps|TAP,2,0,0,4,2,0,0,0,0,4,0,9,0,2,2,0,4,4,0,0
MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,4,0,0,4,0,0,2,2,0,15,0,0,0,2,2,0,0,0,0,0
MEG_924|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,2,0,4,0,0,0,7,0,34,0,0,0,0,0,0,0,0,0,0
MEG_4166|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NIA,0,0,2,3,0,0,2,2,4,19,0,12,0,6,2,0,5,8,0,2
MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,2,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,1,2,0,0
MEG_834|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MEG_1168|Biocides|Naphthoquinone|Naphthoquinone_resistance_protein|ARSHN,0,4,0,0,0,0,0,0,2,2,2,0,0,6,0,0,0,2,0,0
MEG_4669|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
MEG_6451|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_441|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0
MEG_6132|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,20,4,10,64,15,0,37,5,127,118,17,7,6,46,38,14,35,146,29,3
MEG_4313|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,0,0,2,2,0,0,0,0,0,65,0,0,0,0,4,0,0,0,0,0
MEG_6961|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,3,0,0
MEG_485|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_2238|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_2931|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,13,0,0,0,0,19,0,454,0,0,0,3,0,0,0,2,0,0
MEG_3851|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_107|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
MEG_2635|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MEG_2548|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_3236|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,4,2,0,2,0,0,5,1,0,0,4,0,0,2,3,0,0
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,2,0,1,2,0,0,4,0,1,2,0,0,0,0,0,5,0,2,0,0
MEG_2138|Drugs|betalactams|Class_A_betalactamases|CSP,0,0,0,2,0,0,2,0,2,0,2,2,0,2,4,2,0,10,0,2
MEG_7001|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET48,0,0,0,10,0,0,4,0,2,6,0,4,0,6,2,0,4,10,2,0
MEG_2734|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EMRR,3,2,3,0,0,0,0,0,2,0,4,0,0,0,4,3,0,3,2,0
MEG_3793|Drugs|betalactams|Penicillin_binding_protein|MECA,2,0,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0
MEG_7064|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
MEG_5762|Drugs|betalactams|Class_A_betalactamases|PER,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
MEG_544|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_3825|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,1,0,0,0,1,6,4,4,0,0,2,3,0,1,8,6,0
MEG_3532|Drugs|betalactams|Class_B_betalactamases|L1,4,0,0,0,0,0,2,0,4,12,0,2,0,2,2,0,0,2,0,4
MEG_7598|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYB,0,2,0,0,0,0,2,0,4,6,0,0,0,0,0,0,2,0,0,0
MEG_3530|Drugs|betalactams|Class_B_betalactamases|L1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_4052|Drugs|MLS|Macrolide_phosphotransferases|MPHO,4,2,0,0,0,0,4,0,4,4,2,10,0,0,2,0,4,8,2,0
MEG_847|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,1,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,1
MEG_6142|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|RPSA|RequiresSNPConfirmation,12,31,12,42,19,0,12,26,21,315,9,76,0,71,39,18,17,51,0,38
MEG_3085|Drugs|betalactams|Class_A_betalactamases|GES,2,0,0,0,0,0,6,0,0,6,0,14,0,2,0,2,0,4,0,0
MEG_4545|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MEG_6549|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,2,2,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0,0
MEG_4448|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
MEG_2858|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_43|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_1065|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
MEG_4618|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_6095|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,27,3,3,81,4,0,52,3,27,95,14,0,11,16,30,18,30,47,5,0
MEG_4162|Metals|Sodium_resistance|Sodium_resistance_protein|NHAA,5,8,0,2,1,0,6,0,0,4,0,0,0,4,4,5,0,0,0,0
MEG_1606|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_4305|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,0,0,0,0,0,0,0,0,0,43,0,0,0,0,2,0,0,4,0,0
MEG_3675|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,4,4,0,0,2
MEG_3812|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,5,0,0,2,0,0,11,0,6,7,2,0,0,2,11,3,8,5,1,0
MEG_3928|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3814|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,11,4,2,5,3,0,21,0,18,3,6,0,0,0,53,8,21,11,4,0
MEG_895|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
MEG_776|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0
MEG_7636|Drugs|betalactams|Class_A_betalactamases|VCC,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,2,8,0,0
MEG_2033|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|COPAM,2,0,0,0,0,0,2,0,0,2,0,2,1,0,2,2,0,4,2,0
MEG_3278|Metals|Copper_resistance|Copper_resistance_protein|HPCOPP,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_4209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA,0,0,0,2,0,0,2,0,2,2,4,0,0,4,6,0,0,4,2,0
MEG_483|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MEG_5388|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,2,3,5,2,2,3,2,7,13,0,0,0,9,2,0,3,9,0,3
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0
MEG_7408|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,2,2,0,0,0,0,0,0,2,10,0,0,0,2,2,2,0,0,0,0
MEG_57|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,0
MEG_717|Metals|Arsenic_resistance|Arsenite_oxidase_regulator|AIOX,0,0,0,4,0,0,0,2,0,2,0,2,0,0,2,0,0,4,0,0
MEG_5151|Drugs|betalactams|Class_D_betalactamases|OXA,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0
MEG_1548|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_7611|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_6913|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
MEG_2081|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0
MEG_2394|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
MEG_811|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
MEG_1051|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,0
MEG_2886|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FARB,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,2
MEG_2916|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,16,2,0,0,1,21,0,641,0,0,0,5,1,0,1,0,0,0
MEG_4165|Metals|Cobalt_resistance|Cobalt_transporting_ATPase|NHLF,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0
MEG_6143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|RPSJ|RequiresSNPConfirmation,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0
MEG_1047|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_5081|Drugs|betalactams|Class_D_betalactamases|OXA,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4304|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,0,2,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
MEG_537|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
MEG_5472|Drugs|betalactams|Class_C_betalactamases|PDC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_780|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
MEG_7631|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_448|Drugs|betalactams|Class_C_betalactamases|ACT,2,0,0,0,0,0,0,0,14,2,8,0,0,0,2,0,28,2,2,0
MEG_391|Drugs|betalactams|Class_C_betalactamases|ACC,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0
MEG_7002|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET49,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,6,0,0
MEG_2895|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
MEG_7214|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,28,0,4,1,1,0,32,0,1,0,0,1,4,2,16,6,3,4,2,0
MEG_24|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,2,2,0,0
MEG_2542|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,2,0,0,0,0,0,1,2,2,0,3,0,6,2,0,0,4,0,2
MEG_7845|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVA,2,0,0,2,0,0,6,0,0,2,0,0,0,2,0,0,0,0,0,0
MEG_996|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,13,0,8,4,0,0,7,0,0,36,0,0,0,0,55,34,0,2,1,1
MEG_2711|Drugs|Mycobacterium_tuberculosis-specific_Drug|Ethambutol_resistant_arabinosyltransferase|EMBB|RequiresSNPConfirmation,0,4,5,0,3,0,0,0,4,2,0,6,0,2,6,0,2,2,0,0
MEG_3810|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,2,0,0,0,0,1,16,1,2,0,0,2,0,2,2,1,0
MEG_4312|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,0,0,0,0,0,0,0,2,0,38,0,0,0,0,2,0,0,0,0,0
MEG_929|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0
MEG_1653|Drugs|betalactams|Class_C_betalactamases|CEPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
MEG_4045|Drugs|MLS|Macrolide_phosphotransferases|MPHG,0,0,1,6,0,0,0,7,0,320,0,0,2,7,0,0,0,4,2,2
MEG_4048|Drugs|MLS|Macrolide_phosphotransferases|MPHJ,0,0,0,2,0,0,2,0,4,2,0,0,0,0,0,0,2,2,0,0
MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,4,9,2,2,0,2,2,0,0,6,0,0,0,0,0,2,2,2,0,0
MEG_3637|Drugs|betalactams|Class_B_betalactamases|LRA,2,4,0,0,0,0,0,0,2,0,2,4,0,2,2,0,0,6,0,0
MEG_7850|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZIPB,2,2,2,6,0,0,4,1,14,34,2,16,0,19,12,2,8,4,0,2
MEG_1768|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MEG_3184|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2,0,0,10,0,0,6,4,16,36,6,3,0,19,4,0,4,17,4,0
MEG_1587|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
MEG_5829|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,0,0,7,0,0,0,0,8,0,28,0,0,0,0,0,0,0,1,0,0
MEG_3911|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXF,4,2,3,4,4,1,10,7,20,54,10,48,0,14,11,4,6,24,0,7
MEG_2692|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,0,1,0,0,2,0,4,0,2,0,0,0,0,2,0,0,0,0,0,0
MEG_1298|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,8,0,0,6,0,0,6,0,16,16,6,0,2,8,2,2,0,12,2,0
MEG_2880|Drugs|Elfamycins|Elfamycin_efflux_pumps|FACT,0,0,0,8,4,0,6,0,6,20,6,15,0,6,4,4,6,6,0,6
MEG_252|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0
MEG_746|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1634|Drugs|betalactams|Class_B_betalactamases|CAU,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0
MEG_1810|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_7217|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,9,0,2,2,0,0,27,0,17,2,3,0,7,0,34,4,2,7,1,0
MEG_3251|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRC|RequiresSNPConfirmation,2,0,0,0,0,0,4,0,6,19,0,0,0,10,6,6,4,1,0,0
MEG_7862|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,7,9,3,1,0,0,6,1,0,17,0,5,0,4,7,4,2,6,0,0
MEG_5225|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MEG_5780|Drugs|Lipopeptides|Daptomycin-resistant_mutant|PGSA|RequiresSNPConfirmation,0,0,0,0,0,0,2,0,2,0,0,0,0,6,0,0,2,4,0,0
MEG_3773|Drugs|betalactams|Penicillin_binding_protein|MECA,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7481|Drugs|Glycopeptides|VanG-type_regulator|VANRG,9,1,0,4,0,0,7,6,10,4,1,0,1,6,5,0,1,3,0,2
MEG_710|Drugs|betalactams|Class_B_betalactamases|AIM,0,2,0,0,0,0,6,0,6,9,0,10,0,0,2,0,0,2,0,0
MEG_1050|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,1,4,0,0,0,1,0,9,2,0,0,2,3,2,0,2,2,0
MEG_2009|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CNRB,2,0,0,2,0,0,6,0,6,8,4,2,0,0,4,0,2,6,0,0
MEG_5554|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_539|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
MEG_2990|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_1187|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|AXYZ|RequiresSNPConfirmation,0,0,0,2,0,0,4,0,0,4,0,8,0,0,4,0,2,2,0,0
MEG_4519|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_1647|Drugs|betalactams|Class_A_betalactamases|CEPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_7571|Drugs|Glycopeptides|VanM-type_resistance_protein|VANXM,2,4,0,0,0,0,0,0,22,8,6,0,0,2,4,2,6,4,2,0
MEG_3976|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,362,110,135,436,85,16,838,117,628,1336,251,227,66,504,1046,350,518,1049,205,85
MEG_4278|Drugs|MLS|Macrolide_glycosyltransferases|OLEI,2,0,0,4,0,0,4,2,6,14,0,4,0,4,6,0,2,0,0,2
MEG_1942|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MEG_69|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3-PRIME,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_3359|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
MEG_620|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_886|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
MEG_946|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0
MEG_3875|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,4,0,0,2,0
MEG_3240|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,7,7,2,30,5,0,25,2,17,45,16,4,14,21,22,2,19,41,5,0
MEG_1244|Drugs|betalactams|Class_A_betalactamases|BLAA,2,0,0,0,0,0,0,0,0,4,0,0,0,2,6,0,0,0,0,0
MEG_477|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1,2,0,2,0,0,12,0,0,8,0,0,0,0,0,0,0,2,0,0
MEG_6228|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADES,4,0,0,4,0,0,2,0,2,6,0,0,0,2,0,0,0,6,0,0
MEG_255|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0
MEG_4040|Drugs|MLS|Macrolide_phosphotransferases|MPHC,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0
MEG_633|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_7570|Drugs|Glycopeptides|VanI-type_resistance_protein|VANXI,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
MEG_6645|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TBTA,0,4,2,2,0,0,1,2,0,2,0,5,5,11,2,0,2,9,0,8
MEG_7351|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
MEG_3748|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB,2,2,2,3,2,0,3,14,14,37,2,13,0,12,10,4,2,17,2,1
MEG_3759|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,2,9,0,3,0,0,2,0,6,8,3,0,0,0,4,0,0,2,0,0
MEG_7472|Drugs|Glycopeptides|VanC-type_regulator|VANRC,0,2,0,1,0,0,4,0,8,0,0,0,0,2,0,0,2,6,0,0
MEG_2500|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,1,0,0,0,0,0,0,8,0,0,0,2,1,0,0,0,0,2
MEG_2234|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_3989|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,75,11,41,113,20,1,154,5,137,130,48,20,20,66,85,105,97,264,25,12
MEG_1489|Drugs|betalactams|Class_B_betalactamases|CAM,2,0,0,0,2,0,2,2,0,4,0,0,0,0,2,0,2,8,0,0
MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,1,6,2,0,0,0,0,0,4,2,2,0,0,0,6,2,0,2,3,2
MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,2,0,1,11,0,0,0,0,3,51,2,0,1,4,4,3,7,19,3,0
